0	0	0

0	0	1

0.0	-989.9494936611666	0
0.0	0.0	0
0.0	0.0	0
0.0	247.48737341529164	0
0.0	247.48737341529164	0
0.0	309.35921676911454	0
0.0	309.35921676911454	0
0.0	324.82717760757026	0
0.0	324.82717760757026	0.6
0.0	340.295138446026	0.6
0.0	340.295138446026	0.6
0.0	371.2310601229375	0.6
0.0	371.2310601229375	0.6
0.0	402.16698179984894	0.6
0.0	402.16698179984894	0
0.0	433.1029034767604	0
0.0	433.1029034767604	0
0.0	494.9747468305833	0
0.0	494.9747468305833	0
0.0	742.462120245875	0
0.0	742.462120245875	0
0.0	989.9494936611666	0
0.0	742.462120245875	0
0.0	989.9494936611666	0

0.703125	-989.9494936611666	0
0.703125	0.0	0
0.703125	0.0	0
0.703125	247.48737341529164	0
0.703125	247.48737341529164	0
0.703125	309.35921676911454	0
0.703125	309.35921676911454	0
0.703125	324.82717760757026	0
0.703125	324.82717760757026	0.6
0.703125	340.295138446026	0.6
0.703125	340.295138446026	0.6
0.703125	371.2310601229375	0.6
0.703125	371.2310601229375	0.6
0.703125	402.16698179984894	0.6
0.703125	402.16698179984894	0
0.703125	433.1029034767604	0
0.703125	433.1029034767604	0
0.703125	494.9747468305833	0
0.703125	494.9747468305833	0
0.703125	742.462120245875	0
0.703125	742.462120245875	0
0.703125	989.9494936611666	0
0.703125	742.462120245875	0
0.703125	989.9494936611666	0

0.703125	-989.9494936611666	0
0.703125	0.0	0
0.703125	0.0	0
0.703125	247.48737341529164	0
0.703125	247.48737341529164	0
0.703125	309.35921676911454	0
0.703125	309.35921676911454	0
0.703125	324.82717760757026	0
0.703125	324.82717760757026	0.6
0.703125	340.295138446026	0.6
0.703125	340.295138446026	0.6
0.703125	371.2310601229375	0.6
0.703125	371.2310601229375	0.6
0.703125	402.16698179984894	0.6
0.703125	402.16698179984894	0
0.703125	433.1029034767604	0
0.703125	433.1029034767604	0
0.703125	494.9747468305833	0
0.703125	494.9747468305833	0
0.703125	742.462120245875	0
0.703125	742.462120245875	0
0.703125	989.9494936611666	0
0.703125	742.462120245875	0
0.703125	989.9494936611666	0

1.40625	-989.9494936611666	0
1.40625	0.0	0
1.40625	0.0	0
1.40625	247.48737341529164	0
1.40625	247.48737341529164	0
1.40625	309.35921676911454	0
